p (mbar),T (degC),rh (%),Wx,Wy,Day sin,Day cos,Year sin,Year cos
992.32,19.58,47.14,-0.6169042969649753,-2.017803035082004,-0.4999999999887523,-0.8660254037909325,-0.6190948640240806,-0.7853162097773133
992.22,19.53,46.85,-0.45197073191467696,-1.0247548279918037,-0.5372996083453556,-0.8433914458138211,-0.6191886764095644,-0.7852422447921226
992.19,20.32,44.35,0.33010726145300645,-1.4529725379152891,-0.5735764363469128,-0.8191520442918859,-0.6192824799582013,-0.7851682686003173
992.11,19.96,44.56,1.4393661985719128,-0.04271939148255974,-0.6087614290020955,-0.7933533402963188,-0.6193762746687416,-0.785094281202883
992.09,19.9,43.63,0.6223851320958901,-1.2428743892067216,-0.6427876096776105,-0.7660444431264701,-0.6194700605398021,-0.7850202826009108
992.17,19.76,43.39,-0.07095208175144602,-2.1388234621153606,-0.6755902076153589,-0.7372773368104002,-0.6195638375700445,-0.7849462727954567
992.1,19.76,43.2,-0.16928817952911776,-1.2687558915219732,-0.7071067811839216,-0.7071067811891735,-0.6196576057580857,-0.7848722517876121
992.02,20.19,41.8,0.5550836282720562,-1.1533785872922775,-0.7372773368053823,-0.675590207620835,-0.6197513651026768,-0.7847982195783632
991.98,20.27,41.23,1.1486719954101998,-1.2802158595175854,-0.7660444431123421,-0.6427876096944477,-0.6198451156024349,-0.7847241761688014
991.95,19.85,41.88,0.4096317086505617,-1.2758533862744659,-0.7933533402917973,-0.6087614290079881,-0.6199388572559777,-0.7846501215600189
991.94,19.9,41.52,0.34298689717135206,-1.439708299749907,-0.8191520442876258,-0.573576436352997,-0.6200325900620565,-0.7845760557530022
991.87,20.03,41.23,0.228467753372902,-2.1378265798863896,-0.8433914458098303,-0.5372996083516198,-0.6201263140192887,-0.7845019787488432
991.78,19.85,41.68,0.6267170976985477,-1.5910140412492622,-0.8660254037799429,-0.5000000000077869,-0.6202200291262925,-0.7844278905486347
991.79,19.71,41.88,0.22248265813288706,-1.7861974881938796,-0.8870108331725438,-0.4617486132459411,-0.6203137353818193,-0.7843537911533635
991.81,19.52,42.09,-0.41665672877017607,-1.2525163353707351,-0.9063077870362064,-0.4226182617416507,-0.6204074327844875,-0.7842796805641222
991.8,19.61,41.74,0.08926181992243613,-0.8352438730718917,-0.9238795325096203,-0.38268343236911284,-0.620501121332915,-0.7842055587820039
991.81,19.66,41.67,0.7380304715649972,-0.3087248338594546,-0.9396926207832886,-0.3420201433328663,-0.6205948010258541,-0.7841314258079959
991.87,19.72,42.18,0.9126302844000075,-0.8246247413193235,-0.9537169507449298,-0.30070579951473014,-0.6206884718619231,-0.7840572816431913
991.92,19.4,43.48,-0.23025528240343285,-2.2281343103424707,-0.9659258262891414,-0.2588190451022479,-0.6207821338397408,-0.7839831262886837
991.95,19.25,44.03,0.8626811399161836,-1.3593679600582451,-0.9762960071192792,-0.2164396139410537,-0.6208757869580593,-0.7839089597454608
991.96,19.14,44.3,0.3072024825562363,-1.5804197653507392,-0.9848077530111093,-0.17364817767316165,-0.6209694312154979,-0.7838347820146163
991.96,19.06,44.86,0.4180915377535135,-1.3675158010271407,-0.9914448613725532,-0.1305261922296016,-0.6210630666106751,-0.7837605930972442
992.05,18.93,45.43,-0.5329485360102676,-0.8696929676411742,-0.996194698090618,-0.08715574276054631,-0.6211566931423441,-0.7836863929943327
992.07,18.83,45.77,-0.1278335986844862,-1.3037478939761988,-0.9990482215817841,-0.0436193873670248,-0.621250310809124,-0.7836121817069761
992.11,18.68,46.3,-0.16743427555083065,-1.2891725110980177,-1.0,-4.9953771903582374e-12,-0.6213439196096341,-0.7835379592362687
992.09,18.51,47.02,0.5232908192882723,-1.4377297098024402,-0.9990482215822198,0.04361938735704356,-0.6214375195426276,-0.7834637255831991
992.11,18.36,47.94,0.6367844352994555,-0.9334910727802133,-0.996194698092757,0.08715574273609704,-0.6215311106067242,-0.7833894807488623
992.12,18.26,48.06,-0.09559705921213953,-0.9250736199189721,-0.9914448613738572,0.1305261922196963,-0.6216246928005436,-0.783315224734353
992.15,18.18,48.08,0.3047902751118989,-1.1296029781286931,-0.9848077530128442,0.1736481776633227,-0.6217182661228392,-0.7832409575406603
992.24,18.04,48.8,0.37368922301639207,-0.5561082310138965,-0.9762960071214416,0.2164396139312998,-0.6218118305722313,-0.7831666791688795
992.29,17.92,49.45,0.06253648033646796,-0.6871602350450196,-0.9659258262917272,0.25881904509259757,-0.6219053861473399,-0.7830923896201061
992.34,17.74,50.08,-0.37998650577075943,-0.9357939171805556,-0.9537169507479342,0.30070579950520177,-0.6219989328469188,-0.7830180888953295
992.43,17.57,50.6,-0.3572778940753416,-1.0930930913719512,-0.9396926207867057,0.3420201433234781,-0.6220924706695885,-0.7829437769956455
992.53,17.44,50.7,-0.21090008241222696,-0.967275118690911,-0.9238795325134437,0.3826834323598826,-0.6221859996140141,-0.7828694539221147
992.63,17.35,50.87,-0.13007962243856008,-0.7690769089149938,-0.9063077870404287,0.422618261732596,-0.6222795196788162,-0.782795119675833
992.75,17.19,50.44,-0.31009349485215554,-1.2624745638825268,-0.8870108331838763,0.4617486132241715,-0.6223730308627492,-0.7827207742577907
992.84,17.05,50.73,0.05275775137926268,-1.0787106283287489,-0.8660254037849382,0.4999999999991347,-0.622466533164434,-0.7826464176690842
992.91,16.98,51.35,-0.130933826354552,-0.9813033848490261,-0.8433914458151983,0.5372996083431938,-0.6225600265824918,-0.7825720499108099
993.05,16.81,52.16,-0.39237064666500227,-1.3959030323183943,-0.8191520442933562,0.573576436344813,-0.6226535111156771,-0.7824976709839585
993.17,16.67,53.01,-0.4547555028439442,-1.565278707653417,-0.7933533402978792,0.6087614290000619,-0.6227469867626113,-0.7824232808896269
993.3,16.49,54.63,-0.3576081082065468,-1.6824138732621456,-0.7660444431187641,0.6427876096867943,-0.622840453521916,-0.7823488796289122
993.36,15.97,57.44,-0.5584299560204279,-1.8265420838893973,-0.7372773368121319,0.675590207613469,-0.622933911392346,-0.7822744672028052
993.48,15.31,60.36,-0.7688865720919589,-2.930821290910907,-0.707106781190986,0.707106781182109,-0.6230273603725233,-0.7822000436124036
993.55,14.43,65.26,-0.6225671318243544,-2.9040162131730596,-0.6755902076227248,0.7372773368036505,-0.6231208004610695,-0.7821256088588048
993.53,13.98,68.64,-0.35676380251984685,-2.7469291198011607,-0.6427876096964114,0.7660444431106944,-0.6232142316567402,-0.7820511629430001
993.51,13.75,70.1,-0.903094008250538,-2.1695440102155055,-0.6087614290100217,0.7933533402902367,-0.6233076539581575,-0.7819767058660877
993.43,13.54,71.0,-0.592951224193999,-2.469819597810099,-0.5735764363550968,0.8191520442861555,-0.6234010673639435,-0.7819022376291656
993.38,13.26,73.4,0.22516724305677738,-2.0074111967044046,-0.5372996083537818,0.843391445808453,-0.6234944718728541,-0.7818277582332254
993.29,13.13,74.0,0.0858128490318792,-1.0665533999481844,-0.5000000000100069,0.8660254037786612,-0.6235878674835118,-0.7817532676793658
993.36,13.07,74.0,-0.2859300864526824,-1.3807041629766896,-0.4617486132353071,0.8870108331780795,-0.6236812541945392,-0.7816787659686852
993.42,13.08,74.1,-0.5132283044537723,-0.7994352428480407,-0.4226182617439739,0.906307787035123,-0.6237746320046925,-0.7816042531021761
993.49,13.2,74.1,-0.5236653024020298,0.8283565965574191,-0.38268343237148106,0.9238795325086394,-0.6238680009125945,-0.7815297290809371
993.53,13.01,75.3,1.3648447951595304,0.9271993772247363,-0.3420201433352751,0.939692620782412,-0.6239613609168684,-0.7814551939060674
993.48,12.89,76.5,0.7623113022191945,0.3021282484457152,-0.3007057995032964,0.9537169507485349,-0.6240547120162705,-0.78138064757856
993.41,12.93,76.3,-0.23948292767556995,-0.2687897456227408,-0.2588190451047239,0.965925826288478,-0.6241480542094241,-0.7813060900995139
993.39,12.87,76.6,0.5399333815400967,-0.00848195134838277,-0.2164396139435563,0.9762960071187243,-0.6242413874949528,-0.7812315214700288
993.38,12.77,77.2,0.4075242050359185,-0.10160719615186051,-0.17364817767568605,0.9848077530106641,-0.6243347118716133,-0.7811569416910981
993.33,12.77,76.9,-0.5057882858751852,-0.9315461394216832,-0.130526192232143,0.9914448613722185,-0.6244280273380294,-0.7810823507638214
993.24,12.78,76.7,0.016052717013023885,-0.39967775804577843,-0.08715574274860335,0.9961946980916628,-0.6245213338928247,-0.7810077486892988
993.18,12.81,76.3,0.7238616419728156,-0.3406234332520584,-0.04361938736958571,0.9990482215816722,-0.6246146315347566,-0.780933135468524
993.16,12.79,76.4,0.7139098621089651,-0.44264286821721,-7.558721341952757e-12,1.0,-0.6247079202624491,-0.7808585111025975
993.13,12.8,76.8,0.23800107897194167,-0.030910943178615116,0.043619387354482654,0.9990482215823316,-0.624801200074571,-0.7807838755925841
993.17,12.73,77.4,-0.3938029743138092,-0.4120912731684539,0.08715574274803999,0.9961946980917121,-0.6248944709697464,-0.7807092289395846
993.09,12.6,77.4,-0.44791242617217614,-0.7224087890388342,0.1305261922171549,0.9914448613741917,-0.6249877329467332,-0.7806345711445932
993.03,12.46,78.3,-0.6327714513257355,-0.27513685755841993,0.1736481776607983,0.9848077530132893,-0.6250809860041556,-0.7805599022087111
992.94,12.41,78.9,-0.30294221822404505,0.15435676991144595,0.2164396139287972,0.9762960071219964,-0.6251742301406389,-0.7804852221330392
992.93,12.49,79.4,-0.15135435297982383,0.29324368677613316,0.25881904509012155,0.9659258262923907,-0.6252674653549407,-0.7804105309185724
992.93,12.57,79.2,0.00785358289677752,0.4499314628203761,0.30070579950275705,0.9537169507487049,-0.6253606916456862,-0.7803358285664121
992.91,12.54,80.6,0.414006209955639,0.9431324711397479,0.34202014332106934,0.9396926207875824,-0.6254539090115006,-0.7802611150776602
992.87,12.54,80.2,0.4150163253405702,0.7985996805038241,0.38268343235751434,0.9238795325144246,-0.625547117451142,-0.7801863904533115
992.84,12.56,80.2,-0.051488226014036804,0.8183819173111826,0.4226182617302728,0.9063077870415119,-0.6256403169632361,-0.7801116546944684
992.8,12.65,80.5,0.1594796546490349,0.4738842050047929,0.4617486132348055,0.8870108331783406,-0.6257335075464083,-0.7800369078022328
992.76,12.54,81.5,0.24047391084087655,0.6360599800371772,0.49999999999691475,0.86602540378622,-0.6258266891994173,-0.7799621497776004
992.68,12.54,81.2,0.27359823376513853,0.30535881595361974,0.5372996083410319,0.8433914458165757,-0.625919861920889,-0.7798873806216736
992.67,12.61,80.9,-0.2628663037757533,0.061654734929876935,0.5735764363427133,0.8191520442948265,-0.6260130257094493,-0.7798126003355552
992.65,12.56,81.3,-0.7513630769370658,0.4954326660764962,0.6087614290095731,0.793353340290581,-0.6261061805638573,-0.7797378089202412
992.68,12.49,82.4,-0.45246791572424555,0.16022729243221015,0.6427876096848307,0.7660444431204118,-0.626199326482739,-0.7796630063768346
992.64,12.41,82.9,-0.5816672099370833,0.14718443152728142,0.6755902076115791,0.7372773368138638,-0.626292463464721,-0.7795881927064384
992.55,12.39,83.1,0.018393071332768803,0.6197271132740181,0.7071067811802965,0.7071067811927986,-0.6263855915085627,-0.7795133679100494
992.45,12.26,83.5,0.4943781905235029,-0.0747676717218551,0.7372773368019188,0.6755902076246147,-0.6264787106128905,-0.7794385319887708
992.43,12.23,83.4,0.27960491456051234,0.326681942803101,0.7660444431184006,0.6427876096872276,-0.6265718207763314,-0.7793636849437064
992.36,12.21,83.6,-0.8659509075302888,0.27969452219782465,0.7933533402886763,0.6087614290120554,-0.626664921997645,-0.7792888267758531
992.25,12.14,82.5,1.1111245357267472,0.8351660111055886,0.8191520442846852,0.5735764363571966,-0.6267580142754583,-0.7792139574863148
992.19,12.26,82.7,0.4389290394316961,0.34776615468381716,0.8433914458070757,0.5372996083559437,-0.6268510976083985,-0.7791390770761958
992.14,12.21,80.6,0.8359479821899202,0.08240734841384532,0.8660254037846554,0.49999999999962447,-0.6269441719952257,-0.7790641855464933
992.17,12.17,81.0,0.7168780015316314,0.13778944415307848,0.8870108331768959,0.4617486132375808,-0.6270372374345673,-0.7789892828983118
992.13,12.17,80.5,0.11595707667021396,-0.5274030303004507,0.9063077870340398,0.422618261746297,-0.6271302939250508,-0.778914369132756
992.11,12.12,80.9,-0.6477177543149172,-0.610378334105365,0.9238795325076584,0.3826834323738493,-0.6272233414654368,-0.7788394442508239
992.16,12.12,80.4,0.06583979166872525,-0.27214908016199296,0.9396926207815353,0.3420201433376838,-0.627316380054353,-0.77876450825362
992.16,12.07,80.6,0.6849158537309697,0.2220141286224299,0.9537169507477641,0.3007057995057411,-0.6274094096904715,-0.7786895611422141
992.21,12.03,80.3,0.5326251187460521,0.13715131381344475,0.9659258262878145,0.2588190451071999,-0.6275024303724205,-0.7786146029177115
992.28,11.99,80.8,0.7472589721431799,-0.06406269235302513,0.9762960071181696,0.21643961394605887,-0.627595442098961,-0.7785396335811104
992.31,11.93,81.6,-0.41049583665151623,-0.3026436321678877,0.9848077530102191,0.17364817767821047,-0.6276884448687212,-0.7784646531335166
992.34,11.98,81.7,0.20815636060202103,-0.43251697023460406,0.9914448613737834,0.130526192220257,-0.6277814386803295,-0.7783896615760358
992.31,11.95,82.2,0.4099392748303361,-0.5044301645932548,0.9961946980914395,0.08715574275115695,-0.6278744235325475,-0.7783146589096669
992.31,11.92,82.8,-0.3386373082974977,-1.0360621474742844,0.9990482215815604,0.043619387372146615,-0.6279673994240037,-0.778239645135516
992.39,11.8,83.7,0.06699002399096825,-1.2782458044858545,1.0,1.0122065493547275e-11,-0.628060366353327,-0.7781646202546892
992.51,11.82,83.5,-0.7035145389200781,-1.5366090242895458,0.9990482215818087,-0.043619387366459816,-0.628153324319279,-0.7780895842681861
992.61,11.05,88.6,0.8750000000000002,-1.5155444566227676,0.9961946980919355,-0.08715574274548639,-0.6282462733204889,-0.7780145371771131
992.65,10.69,91.6,0.670258352049488,0.11468976200125537,0.9914448613745264,-0.13052619221461348,-0.628339213355586,-0.7779394789825771
992.8,10.62,92.6,-0.028479594321706436,-0.9595774657146087,0.9848077530137345,-0.1736481776582739,-0.6284321444233322,-0.7778644096855777
992.92,10.68,92.9,0.7526037322435934,-0.10577155672965007,0.9762960071225512,-0.21643961392629463,-0.6285250665223571,-0.777789329287222
992.92,10.68,92.7,1.0277549267231871,0.5998498233693297,0.9659258262892878,-0.2588190451017017,-0.6286179796512903,-0.7777142377886174
992.96,10.78,92.9,0.7981669791458644,0.7275503236210985,0.9537169507494757,-0.30070579950031234,-0.6287108838088942,-0.7776391351907639
993.06,10.85,93.4,-0.9132561727977874,-0.22262785730168164,0.9396926207884592,-0.34202014331866054,-0.6288037789937988,-0.7775640214947692
993.05,10.93,93.8,-0.44871632467008693,0.17045134195590586,0.9238795325154056,-0.3826834323551461,-0.6288966652046339,-0.777488896701741
992.99,10.75,92.5,0.8007996272876001,0.6477807938925333,0.9063077870364454,-0.42261826174113815,-0.6289895424401627,-0.77741376081268
992.99,10.8,92.9,0.5750979211305792,0.7180963592104378,0.8870108331795242,-0.46174861323253175,-0.629082410699015,-0.7773386138286942
992.98,10.79,92.1,0.7050372638729973,1.0802881358926784,0.8660254037875016,-0.49999999999469485,-0.6291752699798216,-0.7772634557508918
992.97,10.89,91.2,1.0470385173814152,1.0317995653806644,0.8433914458179529,-0.5372996083388699,-0.6292681202813455,-0.7771882865802741
993.04,11.11,90.8,0.8125824670003952,1.0655091432378945,0.8191520442962967,-0.5735764363406135,-0.6293609616022172,-0.7771131063179493
992.97,11.17,90.4,0.4329738544543222,1.2363792465740306,0.7933533402921416,-0.6087614290075395,-0.6294537939410679,-0.7770379149650264
992.94,11.28,90.5,0.31901444023831294,0.7770648537409447,0.7660444431220594,-0.6427876096828671,-0.6295466172966608,-0.7769627125225069
992.93,11.42,90.0,-0.058995726213629425,0.7175789185089864,0.7372773368155955,-0.6755902076096892,-0.6296394316676271,-0.7768874989914997
992.94,11.43,90.4,-0.7535150344482889,-0.4545493294026447,0.7071067811946112,-0.7071067811784839,-0.6297322370525981,-0.7768122743731142
992.98,11.51,90.5,-0.5624746672263261,-0.4653195125165434,0.6755902076157758,-0.7372773368100182,-0.6298250334503375,-0.7767370386683522
992.94,11.47,90.4,-0.30499785960841513,-0.4696555180494375,0.6427876096891911,-0.7660444431167529,-0.6299178208594768,-0.7766617918783234
992.97,11.55,91.0,0.568811902415142,0.03678341570418604,0.608761429014089,-0.7933533402871159,-0.6300105992786919,-0.7765865340041015
992.91,11.77,91.2,-0.18770982473875827,1.0432473444473966,0.5735764363592963,-0.8191520442832149,-0.6301033687066144,-0.7765112650467966
992.82,11.95,91.3,-0.8153496053908135,0.5254569639742581,0.5372996083458326,-0.8433914458135172,-0.6301961291420088,-0.7764359850074111
992.77,12.04,90.0,-0.8808435374307878,0.5896733524303234,0.5000000000018444,-0.8660254037833738,-0.630288880583507,-0.7763606938870551
992.65,12.44,89.0,-0.6879742432586492,0.6108121156400624,0.4617486132398545,-0.8870108331757123,-0.6303816230297411,-0.7762853916868392
992.63,12.69,87.9,-0.8463395105515849,0.7026445992671572,0.4226182617486202,-0.9063077870329564,-0.6304743564794759,-0.7762100784077662
992.61,12.78,85.9,-0.8573048716806364,-0.14808226427444862,0.3826834323762175,-0.9238795325066775,-0.6305670809313438,-0.776134754050947
992.55,13.08,84.5,0.5986764841334841,0.8258247195050353,0.3420201433264182,-0.9396926207856355,-0.6306597963839774,-0.7760594186174923
992.42,13.56,82.0,-0.8807922178802962,1.6495772394530392,0.3007057995081858,-0.9537169507469933,-0.6307525028361416,-0.7759840721084056
992.43,13.74,77.3,-0.15477406612453715,1.260533612584479,0.2588190451096759,-0.9659258262871511,-0.6308452002864694,-0.7759087145247979
992.36,13.9,73.2,-0.9712037321953906,-0.6876505730163716,0.21643961394856145,-0.9762960071176148,-0.6309378887335935,-0.7758333458677807
992.32,13.98,71.3,-1.549335648607099,-0.9162745483506676,0.17364817766640403,-0.9848077530123008,-0.6310305681762796,-0.775757966138358
992.25,14.67,67.68,-0.004258594726572912,-1.2199925673425043,0.1305261922227984,-0.9914448613734488,-0.6311232386131606,-0.7756825753376413
992.18,14.73,65.91,0.10326585794996024,-1.4062134128864858,0.08715574275371053,-0.996194698091216,-0.6312159000428701,-0.7756071734667425
